hit_id,year,postdate,title,link,sent_idx,sentence,context,type,element_no,element,element_display,trigger,type_old
d4f7df41ec804298,2023,20231203,DDP 인디게임 페스티벌 ‘ 버닝비버 2023’ 후기 ...,https://blog.naver.com/salt-water/223281458051,13,"아이템샵 굿즈는 엽서와 스티커 외에 키링, 마우스패드, 유리컵 등 있었는데 비싼 건 대부분 품절 상태였습니다.","[[아이템샵]] 굿즈는 엽서와 스티커 외에 키링, 마우스패드, 유리컵 등 있었는데 비싼 건 대부분 품절 상태였습니다.",굿즈/리워드,22,아이템샵|아이템 샵,아이템샵,아이템샵,굿즈/리워드
27d0a6a6861a0e74,2023,20231203,DDP 인디게임 페스티벌 ‘ 버닝비버 2023’ 후기 ...,https://blog.naver.com/salt-water/223281458051,16,버닝비버 #버닝비버2023 #DDP행사 #인디게임 #페스티벌 #스마일게이트 #행사 #후기 #리뷰 #동대문 #동대문디지털플라자 #ddp #아트홀 #장소 #굿즈 #뽑기 #골드 #이벤트 #burningbeaver #게임쇼,버닝비버 #버닝비버2023 #[[DDP]]행사 #인디게임 #페스티벌 #스마일게이트 #행사 #후기 #리뷰 #동대문 #동대문디지털플라자 #ddp #아트홀 #장소 #굿즈 #뽑기 #골드 #이벤트 #burningbeaver #게임쇼,장소/공간,16,DDP|동대문디자인플라자|동대문 디자인 플라자,DDP,DDP,공간/배치
af4ac19c27d7ef74,2023,20231203,"버닝비버 2023 인디게임 페스티벌 후기 (토요일 방문), 각종...",https://blog.naver.com/todaygamereview/223281376798,2,실제로 스태프분이 전시장 대신 '세계'?라는 표현을 쓰신 거 같았어요 ㅋㅋ,실제로 [[스태프]]분이 전시장 대신 '세계'?라는 표현을 쓰신 거 같았어요 ㅋㅋ,운영인력,28,스태프|직원|알바,스태프,스태프,운영인력
0ac532330ebdfe35,2023,20231203,"버닝비버 2023 인디게임 페스티벌 후기 (토요일 방문), 각종...",https://blog.naver.com/todaygamereview/223281376798,16,"5,000골드로 경품 뽑기를 하거나, 인생네컷 사진을 찍을 수가 있었어요!","5,000골드로 경품 뽑기를 하거나, [[인생네컷]] 사진을 찍을 수가 있었어요!",이벤트,32,네컷|네컷사진|인생네컷,네컷,인생네컷,포토/체험
26e0cb1732f7136b,2023,20231203,"버닝비버 2023 인디게임 페스티벌 후기 (토요일 방문), 각종...",https://blog.naver.com/todaygamereview/223281376798,32,"어쨌든 아기자기하고 직관적인 도트 그래픽을 배경으로, 일정 횟수 안에 전사들을 움직여서 몬스터를 처치하는 퍼즐 게임이었습니다.","어쨌든 아기자기하고 직관적인 도트 그래픽을 배경으로, 일정 횟수 안에 전사들을 움직여서 [[몬스터]]를 처치하는 퍼즐 게임이었습니다.",연사/인플루언서,24,몬스터,몬스터,몬스터,연사/인플루언서
558a4a7c409f8803,2023,20231203,"버닝비버 2023 인디게임 페스티벌 후기 (토요일 방문), 각종...",https://blog.naver.com/todaygamereview/223281376798,43,"예를 들면, 화나는 감정은 벽치기 스킬을 쓸 수 있는 등 특히 마지막 스테이지는 보스 몬스터를 중심으로 둔 퍼즐을 푸는 것이 이 게임의 목적입니다!","예를 들면, 화나는 감정은 벽치기 스킬을 쓸 수 있는 등 특히 마지막 스테이지는 보스 [[몬스터]]를 중심으로 둔 퍼즐을 푸는 것이 이 게임의 목적입니다!",연사/인플루언서,24,몬스터,몬스터,몬스터,연사/인플루언서
ac48b4bde2756177,2023,20231203,"버닝비버 2023 인디게임 페스티벌 후기 (토요일 방문), 각종...",https://blog.naver.com/todaygamereview/223281376798,62,"신문사 직원들과의 대화를 통해, 세계관을 엿볼 수 있고, 신문을 편집하는 팁 등을 얻을 수 있습니다.","신문사 [[직원]]들과의 대화를 통해, 세계관을 엿볼 수 있고, 신문을 편집하는 팁 등을 얻을 수 있습니다.",운영인력,28,스태프|직원|알바,스태프,직원,운영인력
5109d2107cf056a6,2023,20231203,"버닝비버 2023 인디게임 페스티벌 후기 (토요일 방문), 각종...",https://blog.naver.com/todaygamereview/223281376798,72,물론 도트로 찍힌 몬스터들의 디자인도 매우매우 매력적이었어요!,물론 도트로 찍힌 [[몬스터]]들의 디자인도 매우매우 매력적이었어요!,연사/인플루언서,24,몬스터,몬스터,몬스터,연사/인플루언서
170a349de72fc5bf,2023,20231203,"버닝비버 2023 인디게임 페스티벌 후기 (토요일 방문), 각종...",https://blog.naver.com/todaygamereview/223281376798,76,개발자분 설명에는 몬스터 디자인엔 크툴루 이야기도 포함되었다고 합니다.,개발자분 설명에는 [[몬스터]] 디자인엔 크툴루 이야기도 포함되었다고 합니다.,연사/인플루언서,24,몬스터,몬스터,몬스터,연사/인플루언서
3b9bf2d20b2766a1,2023,20231203,"버닝비버 2023 인디게임 페스티벌 후기 (토요일 방문), 각종...",https://blog.naver.com/todaygamereview/223281376798,88,"벽에 부딪힐 때, 몬스터가 있을 때, 바닥에 열쇠가 있을 때 등 특정 이벤트에 따라 들려주는 소리가 다른데요!","벽에 부딪힐 때, [[몬스터]]가 있을 때, 바닥에 열쇠가 있을 때 등 특정 이벤트에 따라 들려주는 소리가 다른데요!",연사/인플루언서,24,몬스터,몬스터,몬스터,연사/인플루언서
7ef810723d7cd551,2023,20231203,버닝비버 2023 행사 인디게임 부스 플레이 후기 (2일차),https://blog.naver.com/leeon715/223281328995,7,식량이 전부 소모되지 않는 선에서 목표를 추적하며 중간 마주치는 보스나 몬스터들을 소탕해야 하죠.,식량이 전부 소모되지 않는 선에서 목표를 추적하며 중간 마주치는 보스나 [[몬스터]]들을 소탕해야 하죠.,연사/인플루언서,24,몬스터,몬스터,몬스터,연사/인플루언서
8b54b6649dcfff05,2023,20231203,버닝비버 2023 행사 인디게임 부스 플레이 후기 (2일차),https://blog.naver.com/leeon715/223281328995,35,기사들을 상하좌우 직선 상으로 이동시켜 몬스터들을 모두 격퇴해야 합니다.,기사들을 상하좌우 직선 상으로 이동시켜 [[몬스터]]들을 모두 격퇴해야 합니다.,연사/인플루언서,24,몬스터,몬스터,몬스터,연사/인플루언서
d2fd5b2e69cf1d5d,2023,20231203,버닝비버 2023 행사 인디게임 부스 플레이 후기 (2일차),https://blog.naver.com/leeon715/223281328995,36,"몬스터는 순서에 맞게 잡아야 하며, 보스는 기사 여럿을 동원해 각각 한번씩 공격하여 물리칠 수 있습니다.","[[몬스터]]는 순서에 맞게 잡아야 하며, 보스는 기사 여럿을 동원해 각각 한번씩 공격하여 물리칠 수 있습니다.",연사/인플루언서,24,몬스터,몬스터,몬스터,연사/인플루언서
92fa4d550abba2a8,2023,20231202,[ 버닝비버 2023] 초등학생... 인디 게임 페스티벌 참여 후기 공유,https://blog.naver.com/zealot16/223281222025,4,입구에서 급하게 들어오느라 그런지 몰라도 비버월드 가이드북이란 게 있는데 처음엔 몰랐다가 골드를 어디서 버냐고 관계 직원분에게 여쭤봐서 알았습니다.,입구에서 급하게 들어오느라 그런지 몰라도 비버월드 [[가이드북]]이란 게 있는데 처음엔 몰랐다가 골드를 어디서 버냐고 관계 직원분에게 여쭤봐서 알았습니다.,굿즈/리워드,20,가이드북,가이드북,가이드북,굿즈/리워드
df34d65fe8d3646d,2023,20231202,[ 버닝비버 2023] 초등학생... 인디 게임 페스티벌 참여 후기 공유,https://blog.naver.com/zealot16/223281222025,4,입구에서 급하게 들어오느라 그런지 몰라도 비버월드 가이드북이란 게 있는데 처음엔 몰랐다가 골드를 어디서 버냐고 관계 직원분에게 여쭤봐서 알았습니다.,입구에서 급하게 들어오느라 그런지 몰라도 비버월드 가이드북이란 게 있는데 처음엔 몰랐다가 골드를 어디서 버냐고 관계 [[직원]]분에게 여쭤봐서 알았습니다.,운영인력,28,스태프|직원|알바,스태프,직원,운영인력
dc0527906915145c,2023,20231202,[ 버닝비버 2023] 초등학생... 인디 게임 페스티벌 참여 후기 공유,https://blog.naver.com/zealot16/223281222025,4,입구에서 급하게 들어오느라 그런지 몰라도 비버월드 가이드북이란 게 있는데 처음엔 몰랐다가 골드를 어디서 버냐고 관계 직원분에게 여쭤봐서 알았습니다.,입구에서 급하게 들어오느라 그런지 몰라도 [[비버월드]] 가이드북이란 게 있는데 처음엔 몰랐다가 골드를 어디서 버냐고 관계 직원분에게 여쭤봐서 알았습니다.,이벤트,30,비버월드,비버월드,비버월드,전시/특별관
e349947e52f9b480,2023,20231202,[ 버닝비버 2023] 초등학생... 인디 게임 페스티벌 참여 후기 공유,https://blog.naver.com/zealot16/223281222025,10,아이템 샵과 가챠 제일 안쪽 구석에 아이템샵과 가챠 기기가 같이 있습니다.,[[아이템 샵]]과 가챠 제일 안쪽 구석에 아이템샵과 가챠 기기가 같이 있습니다.,굿즈/리워드,22,아이템샵|아이템 샵,아이템샵,아이템 샵,굿즈/리워드
06ea12d09b58e25b,2023,20231202,[ 버닝비버 2023] 초등학생... 인디 게임 페스티벌 참여 후기 공유,https://blog.naver.com/zealot16/223281222025,18,자음을 치는 타자 버그 소탕작전과 유튜버 케인님의 게임 리뷰도 있었는데 저는 잘 몰라서 가만히 구경만 했습니다.,자음을 치는 타자 버그 소탕작전과 유튜버 [[케인]]님의 게임 리뷰도 있었는데 저는 잘 몰라서 가만히 구경만 했습니다.,이벤트,26,케인,케인,케인,현장 이벤트
17cfdf04e6bcb4ab,2023,20231202,2023 인디게임 페스티벌 버닝비버 후기,https://blog.naver.com/duck2283/223281109174,6,골드를 모아 퇴장하기전 아이템 샵에서 모은 골드로 원하는 템을 구매해서 퇴장하면된다.,골드를 모아 퇴장하기전 [[아이템 샵]]에서 모은 골드로 원하는 템을 구매해서 퇴장하면된다.,굿즈/리워드,22,아이템샵|아이템 샵,아이템샵,아이템 샵,굿즈/리워드
bcf21cd58aac816b,2023,20231202,인디게임을 체험해 볼 수 있는 버닝비버 2023을 다녀오다,https://blog.naver.com/milkway_moon/223280481251,4,지금 텀블벅에서 펀딩 중이라고 개발자 분이 이야기 해주셨다 ​​ 역시나 내가 관심있는 류는 고양이 아니면 간단한 퍼즐게임으로 부스들이 많지는 않았지만 재미있게 구경할 정도는 되었다 ​ 플레이 하진 않았지만 독특한 컨셉이라 사진 찍어본 부스들도 있었다 ​ ​ ​ ​ 이전에 어디서 이야기를 들어본 것 같은 길고양이이야기 캐릭터가 귀엽고 조작감이 좋아서 재미있었다 ​ ​ ​ ​ 그리고 메인 이벤트 스테이지에서 열린 인플루언서 이벤트 트위치 스트리머 김나성님이 하는 게임리뷰와 사인회를 구경하고 나서 집에 갔다 ​ ​ ​ ​ ​ ​ 이렇게 여러 게임 부스들을 이용하고 나서 귀여운 굿즈들을 많이 받았다 게임도 재미있었지만 굿즈들 받는 재미가 쏠쏠했다 ​ 다음에도 DDP에서 하면 바로 가 볼 것 같다 ​ ​ 동대문디자인플라자 서울특별시 중구 을지로 281 이 블로그의 체크인 이 장소의 다른 글 #버닝비버2023 #DDP행사 #스마일게이트 #안아줘요,지금 텀블벅에서 펀딩 중이라고 개발자 분이 이야기 해주셨다 ​​ 역시나 내가 관심있는 류는 고양이 아니면 간단한 퍼즐게임으로 부스들이 많지는 않았지만 재미있게 구경할 정도는 되었다 ​ 플레이 하진 않았지만 독특한 컨셉이라 사진 찍어본 부스들도 있었다 ​ ​ ​ ​ 이전에 어디서 이야기를 들어본 것 같은 길고양이이야기 캐릭터가 귀엽고 조작감이 좋아서 재미있었다 ​ ​ ​ ​ 그리고 메인 이벤트 스테이지에서 열린 인플루언서 이벤트 트위치 스트리머 김나성님이 하는 게임리뷰와 사인회를 구경하고 나서 집에 갔다 ​ ​ ​ ​ ​ ​ 이렇게 여러 게임 부스들을 이용하고 나서 귀여운 굿즈들을 많이 받았다 게임도 재미있었지만 굿즈들 받는 재미가 쏠쏠했다 ​ 다음에도 [[DDP]]에서 하면 바로 가 볼 것 같다 ​ ​ 동대문디자인플라자 서울특별시 중구 을지로 281 이 블로그의 체크인 이 장소의 다른 글 #버닝비버2023 #DDP행사 #스마일게이트 #안아줘요,장소/공간,16,DDP|동대문디자인플라자|동대문 디자인 플라자,DDP,DDP,공간/배치
2d06d662b5c590df,2023,20231201,스토브 버닝비버 2023 인디게임 행사 부스 체험 후기 ...,https://blog.naver.com/leeon715/223280501170,76,"골드 소비처 (굿즈샵, 초상화, 운세추첨) ​ ​ 운세추첨.","골드 소비처 (굿즈샵, [[초상화]], 운세추첨) ​ ​ 운세추첨.",이벤트,35,초상화|캐리커쳐|캐리커처,초상화,초상화,현장 이벤트
107a3ac0af9fb515,2023,20231201,스토브 버닝비버 2023 인디게임 행사 부스 체험 후기 ...,https://blog.naver.com/leeon715/223280501170,90,그리고 광장 바로 옆에 초상화를 그려주는 부스가 있습니다.,그리고 광장 바로 옆에 [[초상화]]를 그려주는 부스가 있습니다.,이벤트,35,초상화|캐리커쳐|캐리커처,초상화,초상화,현장 이벤트
d8a0500111b0b394,2023,20231201,스토브 버닝비버 2023 인디게임 행사 부스 체험 후기 ...,https://blog.naver.com/leeon715/223280501170,104,개발자님들이나 스태프 분들 그리고 참여하는 유저분들 모두 에너지가 넘치셔서 정말 즐거운 분위기 속에서 행사를 체험했어요,개발자님들이나 [[스태프]] 분들 그리고 참여하는 유저분들 모두 에너지가 넘치셔서 정말 즐거운 분위기 속에서 행사를 체험했어요,운영인력,28,스태프|직원|알바,스태프,스태프,운영인력
8147aaec9813cc49,2023,20231105,"버닝비버 2023 정보(예매, 행사 내용) 및 2022 방문기!",https://blog.naver.com/mignoncre/223256307910,1,"1. 버닝비버 2023 장소 및 일정 ​ ​ ​ 2. 버닝비버 티켓 예매 가격 및 방법 ​ [오프라인 전시 티켓] 티켓링크 내 '버닝비버 2023 인디게임 페스티벌' 페이지에서 제공 11월 1일(수) ~ 11월 30일(목) : 1일권 : 12,000원 / 2일권 : 20,000원 / 3일권 25,000원 12월 1일~ : 현장구매, 정가 금액 적용 1일권 15,000원 ​ [온라인 전시 사전신청] 11월 6일(월) ~ 11월 28일(화) : 버닝비버 홈페이지에서 접수 가능 ​ 3. 행사 프로그램 ​ 사실 버닝비버는 게임을 좋아하거나, 좋아하셨던 분들 모두에게 추천하는 행사입니다:) 후술할 버닝비버 2022에서는 아직 팬데믹 시기였음에도 굉장히 다양한 인디게임 부스들과 프로그램, 참가자들이 있었거든요. ​ 이번 버닝비버 2023은 아래와 같은 프로그램들로 구성되어 있다고 합니다. ​ [100여 개 인디게임 부스] 직접 게임 플레이 가능, 창작자와 소통 시간 ​ [인플루언서 스테이지 프로그램] 남도형 성우 톸톸쇼&사인회 성우 남도형 이력 미키 마우스, 가디언즈 오브 갤럭시 '라쿤', 스파이더맨, 로스트아크 '진저웨일' , 메이플스토리 '호영', 리그 오브 레전드 '제이스', '라칸' 등 매우 다양한 연기 소화해낸 인물입니다! 유튜브 <남도형의 블루클럽> 운영 중 케인&김나성 유튜브 운영 및 트위치 스트리머 각각 <케인tv>, <김나성> 채널 운영 중 ​ [유저 참여형 이벤트] 비버포인트 현장에서 게임을 플레이하면 포인트 획득 포인트로 경품, 뽑기, 인생네컷 등 다양한 이벤트 참여 가능 타임이벤트 대형 키보드 배틀 도전! 비버 골든벨 ​ ​ ​ 4. 버닝비버 2022 후기 ​ 개인적으로 버닝비버 2022는 정말 재미있었습니다:) 가로수길에서 행사 개최를 했었는데요. ​ 입구부터 주황색 비버 옷을 입은 파워E (ENFJ인 저에게도 조금 부담일 정도)","1. 버닝비버 2023 장소 및 일정 ​ ​ ​ 2. 버닝비버 티켓 예매 가격 및 방법 ​ [오프라인 전시 티켓] 티켓링크 내 '버닝비버 2023 인디게임 페스티벌' 페이지에서 제공 11월 1일(수) ~ 11월 30일(목) : 1일권 : 12,000원 / 2일권 : 20,000원 / 3일권 25,000원 12월 1일~ : 현장구매, 정가 금액 적용 1일권 15,000원 ​ [온라인 전시 사전신청] 11월 6일(월) ~ 11월 28일(화) : 버닝비버 홈페이지에서 접수 가능 ​ 3. 행사 프로그램 ​ 사실 버닝비버는 게임을 좋아하거나, 좋아하셨던 분들 모두에게 추천하는 행사입니다:) 후술할 버닝비버 2022에서는 아직 팬데믹 시기였음에도 굉장히 다양한 인디게임 부스들과 프로그램, 참가자들이 있었거든요. ​ 이번 버닝비버 2023은 아래와 같은 프로그램들로 구성되어 있다고 합니다. ​ [100여 개 인디게임 부스] 직접 게임 플레이 가능, 창작자와 소통 시간 ​ [인플루언서 스테이지 프로그램] [[남도형]] 성우 톸톸쇼&사인회 성우 남도형 이력 미키 마우스, 가디언즈 오브 갤럭시 '라쿤', 스파이더맨, 로스트아크 '진저웨일' , 메이플스토리 '호영', 리그 오브 레전드 '제이스', '라칸' 등 매우 다양한 연기 소화해낸 인물입니다! 유튜브 <남도형의 블루클럽> 운영 중 케인&김나성 유튜브 운영 및 트위치 스트리머 각각 <케인tv>, <김나성> 채널 운영 중 ​ [유저 참여형 이벤트] 비버포인트 현장에서 게임을 플레이하면 포인트 획득 포인트로 경품, 뽑기, 인생네컷 등 다양한 이벤트 참여 가능 타임이벤트 대형 키보드 배틀 도전! 비버 골든벨 ​ ​ ​ 4. 버닝비버 2022 후기 ​ 개인적으로 버닝비버 2022는 정말 재미있었습니다:) 가로수길에서 행사 개최를 했었는데요. ​ 입구부터 주황색 비버 옷을 입은 파워E (ENFJ인 저에게도 조금 부담일 정도)",연사/인플루언서,23,남도형,남도형,남도형,연사/인플루언서
2b3309e60a33f468,2023,20231105,"버닝비버 2023 정보(예매, 행사 내용) 및 2022 방문기!",https://blog.naver.com/mignoncre/223256307910,1,"1. 버닝비버 2023 장소 및 일정 ​ ​ ​ 2. 버닝비버 티켓 예매 가격 및 방법 ​ [오프라인 전시 티켓] 티켓링크 내 '버닝비버 2023 인디게임 페스티벌' 페이지에서 제공 11월 1일(수) ~ 11월 30일(목) : 1일권 : 12,000원 / 2일권 : 20,000원 / 3일권 25,000원 12월 1일~ : 현장구매, 정가 금액 적용 1일권 15,000원 ​ [온라인 전시 사전신청] 11월 6일(월) ~ 11월 28일(화) : 버닝비버 홈페이지에서 접수 가능 ​ 3. 행사 프로그램 ​ 사실 버닝비버는 게임을 좋아하거나, 좋아하셨던 분들 모두에게 추천하는 행사입니다:) 후술할 버닝비버 2022에서는 아직 팬데믹 시기였음에도 굉장히 다양한 인디게임 부스들과 프로그램, 참가자들이 있었거든요. ​ 이번 버닝비버 2023은 아래와 같은 프로그램들로 구성되어 있다고 합니다. ​ [100여 개 인디게임 부스] 직접 게임 플레이 가능, 창작자와 소통 시간 ​ [인플루언서 스테이지 프로그램] 남도형 성우 톸톸쇼&사인회 성우 남도형 이력 미키 마우스, 가디언즈 오브 갤럭시 '라쿤', 스파이더맨, 로스트아크 '진저웨일' , 메이플스토리 '호영', 리그 오브 레전드 '제이스', '라칸' 등 매우 다양한 연기 소화해낸 인물입니다! 유튜브 <남도형의 블루클럽> 운영 중 케인&김나성 유튜브 운영 및 트위치 스트리머 각각 <케인tv>, <김나성> 채널 운영 중 ​ [유저 참여형 이벤트] 비버포인트 현장에서 게임을 플레이하면 포인트 획득 포인트로 경품, 뽑기, 인생네컷 등 다양한 이벤트 참여 가능 타임이벤트 대형 키보드 배틀 도전! 비버 골든벨 ​ ​ ​ 4. 버닝비버 2022 후기 ​ 개인적으로 버닝비버 2022는 정말 재미있었습니다:) 가로수길에서 행사 개최를 했었는데요. ​ 입구부터 주황색 비버 옷을 입은 파워E (ENFJ인 저에게도 조금 부담일 정도)","1. 버닝비버 2023 장소 및 일정 ​ ​ ​ 2. 버닝비버 티켓 예매 가격 및 방법 ​ [오프라인 전시 티켓] 티켓링크 내 '버닝비버 2023 인디게임 페스티벌' 페이지에서 제공 11월 1일(수) ~ 11월 30일(목) : 1일권 : 12,000원 / 2일권 : 20,000원 / 3일권 25,000원 12월 1일~ : 현장구매, 정가 금액 적용 1일권 15,000원 ​ [온라인 전시 사전신청] 11월 6일(월) ~ 11월 28일(화) : 버닝비버 홈페이지에서 접수 가능 ​ 3. 행사 프로그램 ​ 사실 버닝비버는 게임을 좋아하거나, 좋아하셨던 분들 모두에게 추천하는 행사입니다:) 후술할 버닝비버 2022에서는 아직 팬데믹 시기였음에도 굉장히 다양한 인디게임 부스들과 프로그램, 참가자들이 있었거든요. ​ 이번 버닝비버 2023은 아래와 같은 프로그램들로 구성되어 있다고 합니다. ​ [100여 개 인디게임 부스] 직접 게임 플레이 가능, 창작자와 소통 시간 ​ [인플루언서 스테이지 프로그램] 남도형 성우 톸톸쇼&사인회 성우 남도형 이력 미키 마우스, 가디언즈 오브 갤럭시 '라쿤', 스파이더맨, 로스트아크 '진저웨일' , 메이플스토리 '호영', 리그 오브 레전드 '제이스', '라칸' 등 매우 다양한 연기 소화해낸 인물입니다! 유튜브 <남도형의 블루클럽> 운영 중 [[케인]]&김나성 유튜브 운영 및 트위치 스트리머 각각 <케인tv>, <김나성> 채널 운영 중 ​ [유저 참여형 이벤트] 비버포인트 현장에서 게임을 플레이하면 포인트 획득 포인트로 경품, 뽑기, 인생네컷 등 다양한 이벤트 참여 가능 타임이벤트 대형 키보드 배틀 도전! 비버 골든벨 ​ ​ ​ 4. 버닝비버 2022 후기 ​ 개인적으로 버닝비버 2022는 정말 재미있었습니다:) 가로수길에서 행사 개최를 했었는데요. ​ 입구부터 주황색 비버 옷을 입은 파워E (ENFJ인 저에게도 조금 부담일 정도)",이벤트,26,케인,케인,케인,현장 이벤트
9658bbb049213a01,2023,20231105,"버닝비버 2023 정보(예매, 행사 내용) 및 2022 방문기!",https://blog.naver.com/mignoncre/223256307910,1,"1. 버닝비버 2023 장소 및 일정 ​ ​ ​ 2. 버닝비버 티켓 예매 가격 및 방법 ​ [오프라인 전시 티켓] 티켓링크 내 '버닝비버 2023 인디게임 페스티벌' 페이지에서 제공 11월 1일(수) ~ 11월 30일(목) : 1일권 : 12,000원 / 2일권 : 20,000원 / 3일권 25,000원 12월 1일~ : 현장구매, 정가 금액 적용 1일권 15,000원 ​ [온라인 전시 사전신청] 11월 6일(월) ~ 11월 28일(화) : 버닝비버 홈페이지에서 접수 가능 ​ 3. 행사 프로그램 ​ 사실 버닝비버는 게임을 좋아하거나, 좋아하셨던 분들 모두에게 추천하는 행사입니다:) 후술할 버닝비버 2022에서는 아직 팬데믹 시기였음에도 굉장히 다양한 인디게임 부스들과 프로그램, 참가자들이 있었거든요. ​ 이번 버닝비버 2023은 아래와 같은 프로그램들로 구성되어 있다고 합니다. ​ [100여 개 인디게임 부스] 직접 게임 플레이 가능, 창작자와 소통 시간 ​ [인플루언서 스테이지 프로그램] 남도형 성우 톸톸쇼&사인회 성우 남도형 이력 미키 마우스, 가디언즈 오브 갤럭시 '라쿤', 스파이더맨, 로스트아크 '진저웨일' , 메이플스토리 '호영', 리그 오브 레전드 '제이스', '라칸' 등 매우 다양한 연기 소화해낸 인물입니다! 유튜브 <남도형의 블루클럽> 운영 중 케인&김나성 유튜브 운영 및 트위치 스트리머 각각 <케인tv>, <김나성> 채널 운영 중 ​ [유저 참여형 이벤트] 비버포인트 현장에서 게임을 플레이하면 포인트 획득 포인트로 경품, 뽑기, 인생네컷 등 다양한 이벤트 참여 가능 타임이벤트 대형 키보드 배틀 도전! 비버 골든벨 ​ ​ ​ 4. 버닝비버 2022 후기 ​ 개인적으로 버닝비버 2022는 정말 재미있었습니다:) 가로수길에서 행사 개최를 했었는데요. ​ 입구부터 주황색 비버 옷을 입은 파워E (ENFJ인 저에게도 조금 부담일 정도)","1. 버닝비버 2023 장소 및 일정 ​ ​ ​ 2. 버닝비버 티켓 예매 가격 및 방법 ​ [오프라인 전시 티켓] 티켓링크 내 '버닝비버 2023 인디게임 페스티벌' 페이지에서 제공 11월 1일(수) ~ 11월 30일(목) : 1일권 : 12,000원 / 2일권 : 20,000원 / 3일권 25,000원 12월 1일~ : 현장구매, 정가 금액 적용 1일권 15,000원 ​ [온라인 전시 사전신청] 11월 6일(월) ~ 11월 28일(화) : 버닝비버 홈페이지에서 접수 가능 ​ 3. 행사 프로그램 ​ 사실 버닝비버는 게임을 좋아하거나, 좋아하셨던 분들 모두에게 추천하는 행사입니다:) 후술할 버닝비버 2022에서는 아직 팬데믹 시기였음에도 굉장히 다양한 인디게임 부스들과 프로그램, 참가자들이 있었거든요. ​ 이번 버닝비버 2023은 아래와 같은 프로그램들로 구성되어 있다고 합니다. ​ [100여 개 인디게임 부스] 직접 게임 플레이 가능, 창작자와 소통 시간 ​ [인플루언서 스테이지 프로그램] 남도형 성우 톸톸쇼&사인회 성우 남도형 이력 미키 마우스, 가디언즈 오브 갤럭시 '라쿤', 스파이더맨, 로스트아크 '진저웨일' , 메이플스토리 '호영', 리그 오브 레전드 '제이스', '라칸' 등 매우 다양한 연기 소화해낸 인물입니다! 유튜브 <남도형의 블루클럽> 운영 중 케인&김나성 유튜브 운영 및 트위치 스트리머 각각 <케인tv>, <김나성> 채널 운영 중 ​ [유저 참여형 이벤트] 비버포인트 현장에서 게임을 플레이하면 포인트 획득 포인트로 경품, 뽑기, [[인생네컷]] 등 다양한 이벤트 참여 가능 타임이벤트 대형 키보드 배틀 도전! 비버 골든벨 ​ ​ ​ 4. 버닝비버 2022 후기 ​ 개인적으로 버닝비버 2022는 정말 재미있었습니다:) 가로수길에서 행사 개최를 했었는데요. ​ 입구부터 주황색 비버 옷을 입은 파워E (ENFJ인 저에게도 조금 부담일 정도)",이벤트,32,네컷|네컷사진|인생네컷,네컷,인생네컷,포토/체험
8e74139d6482199c,2023,20231105,"버닝비버 2023 정보(예매, 행사 내용) 및 2022 방문기!",https://blog.naver.com/mignoncre/223256307910,3,예전 회사에서 업무 중에 남도형 성우님과 함께 찍은 사진도 첨부합니다.,예전 회사에서 업무 중에 [[남도형]] 성우님과 함께 찍은 사진도 첨부합니다.,연사/인플루언서,23,남도형,남도형,남도형,연사/인플루언서
92ea77366216d455,2022,20221223,"<가짜 하트> Hello World, Beaver World! 2022 버닝비버 후기",https://blog.naver.com/blanbee/222963977031,1,"가로수길을 가득 채운 너드들의 가장 뜨거웠던 연말의 행사, 시작합니다! 🔥","[[가로수길]]을 가득 채운 너드들의 가장 뜨거웠던 연말의 행사, 시작합니다! 🔥",장소/공간,2,가로수길,가로수길,가로수길,공간/배치
e5d7df85c8d3eb66,2022,20221223,"<가짜 하트> Hello World, Beaver World! 2022 버닝비버 후기",https://blog.naver.com/blanbee/222963977031,2,지난 12월 16일부터 18일까지 총 3일 동안 신사동 가로수길에 올해 처음으로 열리는 '버닝 비버'가 개최되었습니다!,지난 12월 16일부터 18일까지 총 3일 동안 신사동 [[가로수길]]에 올해 처음으로 열리는 '버닝 비버'가 개최되었습니다!,장소/공간,2,가로수길,가로수길,가로수길,공간/배치
d9045daccdb69a1e,2022,20221223,"<가짜 하트> Hello World, Beaver World! 2022 버닝비버 후기",https://blog.naver.com/blanbee/222963977031,16,"오전에 <로스트아크> 금강선 디렉터가 다녀가셨는데, 여기에서 그 분은 금 비버인 거죠. (웃음)","오전에 <[[로스트아크]]> 금강선 디렉터가 다녀가셨는데, 여기에서 그 분은 금 비버인 거죠. (웃음)",게임/IP,1,로스트아크|로아,로스트아크,로스트아크,게임/IP
72a2e0024994c6d2,2022,20221223,"인디게임 행사 GOAT, 버닝비버 후기",https://blog.naver.com/neopgame/223735112498,60,◈ 기대 이상으로 알찼던 인디 게임 행사 GOAT 게임 체험을 하며 모은 토큰으로 경품 뽑기를 하는 모습 소소한 굿즈와 쿠폰까지 든든하게 확실히 든든한 스폰서가 있으니까 다르다는 걸 느낄 수 있었던 행사였습니다.,◈ 기대 이상으로 알찼던 인디 게임 행사 GOAT 게임 체험을 하며 모은 [[토큰]]으로 경품 뽑기를 하는 모습 소소한 굿즈와 쿠폰까지 든든하게 확실히 든든한 스폰서가 있으니까 다르다는 걸 느낄 수 있었던 행사였습니다.,굿즈/리워드,4,토큰,토큰,토큰,굿즈/리워드
